"","location","year","tech_jobs","all_jobs","percentage","growth"
"1143",91364,2016,1878,18443,9.82055378061768,-0.0620287448660103
"1144",91364,2017,1949,18258,9.36788096459723,-0.0460944286984982
"1145",91367,2005,4957,33727,6.80391365745411,NA
"1146",91367,2006,5171,35337,6.83368787468575,0.00437604277929382
"1147",91367,2007,4976,33924,6.81752411575563,-0.00236530541437152
"1148",91367,2008,4604,33025,7.1731103388358,0.0521576773389609
"1149",91367,2009,4171,30776,7.3785662910573,0.0286425194255204
"1150",91367,2010,4212,31793,7.54819563152896,0.0229894716372274
"1151",91367,2011,4100,31815,7.75975609756098,0.0280279521569791
"1152",91367,2012,4415,32061,7.26183465458664,-0.0641671512241017
"1153",91367,2013,4795,34446,7.1837330552659,-0.0107550781635333
"1154",91367,2014,5313,35645,6.7090156220591,-0.0660822763811942
"1155",91367,2015,5654,38247,6.76459143968872,0.00828375141159077
"1156",91367,2016,5586,38837,6.95255997135696,0.0277871225992175
"1157",91367,2017,6217,40491,6.51294836737977,-0.063230177918393
"1158",91401,2005,335,8309,24.8029850746269,NA
"1159",91401,2006,323,7930,24.5510835913313,-0.0101560954271303
"1160",91401,2007,343,8887,25.9096209912536,0.0553351299085656
"1161",91401,2008,315,8491,26.9555555555556,0.0403685783228935
"1162",91401,2009,268,7354,27.4402985074627,0.0179830443823754
"1163",91401,2010,247,7463,30.2145748987854,0.101102267184456
"1164",91401,2011,286,7403,25.8846153846154,-0.143306981106794
"1165",91401,2012,375,7669,20.4506666666667,-0.209929668152551
"1166",91401,2013,495,9250,18.6868686868687,-0.0862464783445356
"1167",91401,2014,340,9396,27.6352941176471,0.478861685214627
"1168",91401,2015,347,9756,28.1152737752161,0.0173683571278718
"1169",91401,2016,407,9760,23.980343980344,-0.147070586184977
"1170",91401,2017,416,9984,24,0.000819672131147531
"1171",91402,2005,328,11181,34.0884146341463,NA
"1172",91402,2006,335,11176,33.3611940298507,-0.0213333653706245
"1173",91402,2007,335,11013,32.8746268656716,-0.0145848246241945
"1174",91402,2008,368,10743,29.1929347826087,-0.111991904823944
"1175",91402,2009,365,10014,27.4356164383562,-0.0601967002406153
"1176",91402,2010,388,11203,28.8737113402062,0.0524170800055179
"1177",91402,2011,355,11266,31.7352112676056,0.0991039874882609
"1178",91402,2012,190,11532,60.6947368421053,0.912536089024264
"1179",91402,2013,184,13358,72.5978260869565,0.196114026753533
"1180",91402,2014,230,13304,57.8434782608696,-0.203234017068423
"1181",91402,2015,239,13873,58.0460251046025,0.00350163665503378
"1182",91402,2016,191,14123,73.9424083769634,0.27385825719702
"1183",91402,2017,218,14984,68.7339449541284,-0.0704394614289788
"1184",91403,2005,3028,13744,4.53896961690885,NA
"1185",91403,2006,3098,13996,4.51775338928341,-0.00467423874052963
"1186",91403,2007,3080,13824,4.48831168831169,-0.00651688979782727
"1187",91403,2008,3320,14122,4.25361445783133,-0.0522907602632752
"1188",91403,2009,3187,13694,4.29683087543144,0.0101599282277567
"1189",91403,2010,3306,13791,4.17150635208711,-0.0291667340366851
"1190",91403,2011,3522,13707,3.89182282793867,-0.0670461700264486
"1191",91403,2012,3864,14721,3.80978260869565,-0.0210801526354354
"1192",91403,2013,3566,15608,4.3768928771733,0.148856332952764
"1193",91403,2014,3204,15980,4.98751560549313,0.139510549025405
"1194",91403,2015,3038,15393,5.0668202764977,0.0159006361638685
"1195",91403,2016,2987,14689,4.91764312018748,-0.029441967184463
"1196",91403,2017,2951,15186,5.14605218569976,0.046446856742133
"1197",91405,2005,1188,14141,11.9031986531987,NA
"1198",91405,2006,1006,12805,12.7286282306163,0.0693451904371802
"1199",91405,2007,886,13047,14.7257336343115,0.156898714261412
"1200",91405,2008,697,12227,17.5423242467719,0.191269968777488
"1201",91405,2009,1413,11444,8.09907997169144,-0.538312035636793
"1202",91405,2010,917,11484,12.5234460196292,0.546280079145062
"1203",91405,2011,857,11578,13.50991831972,0.0787700365014974
"1204",91405,2012,848,11456,13.5094339622642,-3.58519899482657e-05
"1205",91405,2013,951,13210,13.8906414300736,0.0282178712205325
"1206",91405,2014,955,13774,14.4230366492147,0.038327619485476
"1207",91405,2015,1004,14403,14.3456175298805,-0.0053677405956255
"1208",91405,2016,1058,16291,15.3979206049149,0.0733536268370891
"1209",91405,2017,1086,16769,15.4410681399632,0.00280216635449215
"1210",91406,2005,2468,25422,10.3006482982172,NA
"1211",91406,2006,2427,24051,9.9097651421508,-0.0379474325061684
"1212",91406,2007,2524,22921,9.08122028526149,-0.0836089296773674
"1213",91406,2008,2210,21222,9.6027149321267,0.0574256135721729
"1214",91406,2009,2000,19803,9.9015,0.0311146451795308
"1215",91406,2010,1837,20446,11.1301034295046,0.124082556128327
"1216",91406,2011,1944,21101,10.8544238683128,-0.024768822943826
"1217",91406,2012,2075,21666,10.4414457831325,-0.0380469834410865
"1218",91406,2013,1839,23110,12.5666122892877,0.203531824068674
"1219",91406,2014,1977,24630,12.4582701062215,-0.0086214311838414
"1220",91406,2015,2101,27027,12.8638743455497,0.0325570272493643
"1221",91406,2016,1576,27149,17.2265228426396,0.339139545357819
"1222",91406,2017,1559,27969,17.940346375882,0.0414374705657665
"1223",91411,2005,1043,9420,9.03163950143816,NA
"1224",91411,2006,1167,9193,7.87746358183376,-0.127792514240699
"1225",91411,2007,1100,9177,8.34272727272727,0.0590626267021348
"1226",91411,2008,1377,8805,6.39433551198257,-0.233543743796357
"1227",91411,2009,933,7527,8.06752411575563,0.261667314866042
"1228",91411,2010,1190,9036,7.59327731092437,-0.0587846776813559
"1229",91411,2011,1228,9339,7.60504885993485,0.00155025933183639
"1230",91411,2012,1185,9422,7.95105485232068,0.0454968796070019
"1231",91411,2013,1193,10171,8.52556580050293,0.0722559407340244
"1232",91411,2014,951,10246,10.7739221871714,0.263719316615424
"1233",91411,2015,760,9807,12.9039473684211,0.197701927324655
"1234",91411,2016,865,9555,11.0462427745665,-0.143964055402211
"1235",91411,2017,1132,9547,8.43374558303887,-0.236505501901766
"1236",91423,2005,2036,10969,5.38752455795678,NA
"1237",91423,2006,1782,10404,5.83838383838384,0.0836857958746917
"1238",91423,2007,2347,10829,4.61397528760119,-0.209717035514674
"1239",91423,2008,1737,10414,5.99539435808866,0.299398888026049
"1240",91423,2009,1509,9485,6.2856196156395,0.0484080346039761
"1241",91423,2010,1356,9215,6.79572271386431,0.0811539878989183
"1242",91423,2011,1438,9881,6.87134909596662,0.0111285267640517
"1243",91423,2012,1431,9910,6.92522711390636,0.00784096648085675
"1244",91423,2013,1612,10823,6.71401985111663,-0.0304982434966812
"1245",91423,2014,1390,11493,8.26834532374101,0.231504449955696
"1246",91423,2015,1721,12131,7.04880883207437,-0.147494624851355
"1247",91423,2016,1270,11576,9.11496062992126,0.293120702670389
"1248",91423,2017,1730,12497,7.22369942196532,-0.207489783526611
"1249",91436,2005,6347,19388,3.05467149834568,NA
"1250",91436,2006,6119,18325,2.99477038731819,-0.0196096735966295
"1251",91436,2007,6621,18083,2.73115843528168,-0.088024094652737
"1252",91436,2008,6543,17694,2.70426409903714,-0.00984722669220273
"1253",91436,2009,5907,16330,2.7645166751312,0.0222805812921583
"1254",91436,2010,5887,17110,2.9064039408867,0.0513244383844293
"1255",91436,2011,6415,17663,2.75339049103663,-0.0526470005416332
"1256",91436,2012,4164,15718,3.7747358309318,0.370940970131205
"1257",91436,2013,4267,16365,3.83524724630888,0.0160306358080025
"1258",91436,2014,4220,16565,3.92535545023697,0.0234947574800572
"1259",91436,2015,4286,16914,3.94633691087261,0.00534511101010615
"1260",91436,2016,4928,18049,3.66254058441558,-0.0719138616054632
"1261",91436,2017,5469,18744,3.4273176083379,-0.0642239916954294
"1262",91601,2005,1526,7521,4.92857142857143,NA
"1263",91601,2006,1622,7622,4.69913686806412,-0.0465519398130775
"1264",91601,2007,1608,8252,5.1318407960199,0.0920815758520439
"1265",91601,2008,1535,8200,5.34201954397394,0.0409558200084947
"1266",91601,2009,1386,7583,5.47113997113997,0.0241707141097385
"1267",91601,2010,1584,8286,5.23106060606061,-0.043881049716471
"1268",91601,2011,1542,8817,5.71789883268483,0.0930668297094812
"1269",91601,2012,1609,8906,5.53511497824736,-0.0319669619533368
"1270",91601,2013,1618,10193,6.29975278121137,0.13814307488986
"1271",91601,2014,1472,10140,6.88858695652174,0.0934694099531224
"1272",91601,2015,1557,10356,6.65125240847784,-0.0344532992821123
"1273",91601,2016,1683,10544,6.26500297088532,-0.0580716854317834
"1274",91601,2017,1625,10822,6.65969230769231,0.062999066184195
"1275",91602,2005,677,4095,6.04874446085672,NA
"1276",91602,2006,667,3954,5.928035982009,-0.0199559560878901
"1277",91602,2007,636,4492,7.06289308176101,0.191438969533281
"1278",91602,2008,803,4555,5.67247820672478,-0.196861945797649
"1279",91602,2009,679,4020,5.92047128129602,0.0437186473942277
"1280",91602,2010,618,4115,6.65857605177994,0.124669935114074
"1281",91602,2011,704,4394,6.24147727272727,-0.0626408372915057
"1282",91602,2012,679,4433,6.52871870397644,0.0460213854345497
"1283",91602,2013,692,4858,7.02023121387283,0.0752846817549411
"1284",91602,2014,752,5124,6.81382978723404,-0.0294009442639033
"1285",91602,2015,735,5334,7.25714285714286,0.0650607784097244
"1286",91602,2016,728,5554,7.62912087912088,0.0512568140520897
"1287",91602,2017,774,5535,7.15116279069767,-0.0626491696744855
"1288",91604,2005,1441,10080,6.99514226231783,NA
"1289",91604,2006,1380,9970,7.22463768115942,0.032807827237175
"1290",91604,2007,1381,10082,7.30050687907314,0.0105014536731121
"1291",91604,2008,1354,10142,7.4903988183161,0.026010788345024
"1292",91604,2009,1327,9355,7.04973624717408,-0.058830321566387
"1293",91604,2010,1364,9902,7.25953079178886,0.0297592047786008
"1294",91604,2011,1512,10580,6.9973544973545,-0.0361147713197804
"1295",91604,2012,1413,10993,7.77990092002831,0.111834611633535
"1296",91604,2013,1232,11120,9.02597402597403,0.160165678040689
"1297",91604,2014,1385,11184,8.07509025270758,-0.105349713009376
"1298",91604,2015,1444,12402,8.58864265927978,0.0635971104347719
"1299",91604,2016,1959,12569,6.41602858601327,-0.252963612465476
"1300",91604,2017,1647,12401,7.52944748026715,0.173537084401571
"1301",91605,2005,679,17330,25.5228276877761,NA
"1302",91605,2006,718,17115,23.8370473537604,-0.0660499046045387
"1303",91605,2007,609,16786,27.5632183908046,0.156318481133374
"1304",91605,2008,610,15828,25.9475409836066,-0.0586171536389614
"1305",91605,2009,558,14227,25.4964157706093,-0.0173860487697951
"1306",91605,2010,631,14562,23.0776545166403,-0.0948667167860223
"1307",91605,2011,602,14786,24.5614617940199,0.0642962774362439
"1308",91605,2012,648,15042,23.212962962963,-0.0549030364058095
"1309",91605,2013,633,17093,27.0031595576619,0.163279310820698
"1310",91605,2014,480,16733,34.8604166666667,0.290975472415609
"1311",91605,2015,506,17184,33.9604743083004,-0.0258155938573961
"1312",91605,2016,429,17599,41.02331002331,0.207972234159385
"1313",91605,2017,447,17704,39.6062639821029,-0.0345424598941901
"1314",91606,2005,560,9085,16.2232142857143,NA
"1315",91606,2006,632,9259,14.6503164556962,-0.0969535261210925
"1316",91606,2007,588,7488,12.734693877551,-0.130756395872962
"1317",91606,2008,621,8011,12.9001610305958,0.01299341426153
"1318",91606,2009,574,7586,13.2160278745645,0.0244854962057834
"1319",91606,2010,518,8307,16.0366795366795,0.213426582395736
"1320",91606,2011,467,7978,17.0835117773019,0.0652773685617427
"1321",91606,2012,503,8122,16.1471172962227,-0.0548127629310621
"1322",91606,2013,522,10191,19.5229885057471,0.209069591035558
"1323",91606,2014,470,10130,21.5531914893617,0.103990379496302
"1324",91606,2015,489,8814,18.0245398773006,-0.163718288022578
"1325",91606,2016,606,8818,14.5511551155116,-0.192703102849427
"1326",91606,2017,630,8453,13.4174603174603,-0.0779109829461384
"1327",91607,2005,717,5077,7.08089260808926,NA
"1328",91607,2006,649,4928,7.59322033898305,0.0723535519107441
"1329",91607,2007,750,5763,7.684,0.011955357142857
"1330",91607,2008,629,5484,8.71860095389507,0.13464353902851
"1331",91607,2009,483,4424,9.15942028985507,0.050560788169008
"1332",91607,2010,495,4481,9.05252525252525,-0.0116705024932872
"1333",91607,2011,439,4154,9.4624145785877,0.0452790038832651
"1334",91607,2012,493,4184,8.4868154158215,-0.10310255957014
"1335",91607,2013,542,5030,9.28044280442804,0.0935129786288305
"1336",91607,2014,663,5295,7.98642533936652,-0.139434883909215
"1337",91607,2015,613,5273,8.60195758564437,0.077072309590599
"1338",91607,2016,723,5314,7.34993084370678,-0.145551373564905
"1339",91607,2017,820,5599,6.8280487804878,-0.0710050304304322
