"","GEOID","year","tech","info","prof","per","total"
"2192",91376,2009,5,0,5,27.78,18
"2193",91380,2009,0,0,0,0,1521
"2194",91381,2009,149,17,132,4.2,3548
"2195",91383,2009,0,0,0,0,1318
"2196",91384,2009,79,0,79,4.41,1790
"2197",91385,2009,0,0,0,0,13
"2198",91386,2009,0,0,0,0,32
"2199",91387,2009,107,32,75,4.77,2244
"2200",91390,2009,61,4,57,6.49,940
"2201",91392,2009,0,0,0,0,2416
"2202",91393,2009,0,0,0,0,66
"2203",91394,2009,0,0,0,0,18
"2204",91395,2009,0,0,0,0,8
"2205",91396,2009,0,0,0,0,7
"2206",91401,2009,268,21,247,3.64,7354
"2207",91402,2009,365,131,234,3.64,10014
"2208",91403,2009,3187,1252,1935,23.27,13694
"2209",91404,2009,0,0,0,0,8
"2210",91405,2009,1413,908,505,12.35,11444
"2211",91406,2009,2000,644,1356,10.1,19803
"2212",91407,2009,0,0,0,0,2
"2213",91408,2009,0,0,0,0,76
"2214",91409,2009,0,0,0,0,810
"2215",91410,2009,0,0,0,0,11
"2216",91411,2009,933,230,703,12.4,7527
"2217",91412,2009,0,0,0,0,87
"2218",91413,2009,0,0,0,0,171
"2219",91416,2009,0,0,0,0,31
"2220",91423,2009,1509,355,1154,15.91,9485
"2221",91426,2009,0,0,0,0,17
"2222",91436,2009,5907,493,5414,36.17,16330
"2223",91501,2009,84,29,55,6.48,1296
"2224",91502,2009,19141,17687,1454,55.72,34354
"2225",91503,2009,0,0,0,0,382
"2226",91504,2009,44854,43273,1581,81.85,54797
"2227",91505,2009,6691,4580,2111,25.65,26090
"2228",91506,2009,912,353,559,12.78,7134
"2229",91507,2009,0,0,0,0,37
"2230",91508,2009,0,0,0,0,1
"2231",91510,2009,0,0,0,0,1157
"2232",91521,2009,5889,5889,0,76.93,7655
"2233",91522,2009,5839,5839,0,97.35,5998
"2234",91523,2009,880,880,0,92.05,956
"2235",91601,2009,1386,1120,266,18.28,7583
"2236",91602,2009,679,306,373,16.89,4020
"2237",91603,2009,0,0,0,0,188
"2238",91604,2009,1327,561,766,14.18,9355
"2239",91605,2009,558,247,311,3.92,14227
"2240",91606,2009,574,143,431,7.57,7586
"2241",91607,2009,483,215,268,10.92,4424
"2242",91608,2009,9272,8537,735,73.12,12681
"2243",91609,2009,0,0,0,0,19
"2244",91610,2009,0,0,0,0,10
"2245",91614,2009,0,0,0,0,21
"2246",91615,2009,0,0,0,0,168
"2247",91616,2009,0,0,0,0,43
"2248",91702,2009,255,42,213,1.63,15636
"2249",91706,2009,1296,652,644,3.94,32898
"2250",91709,2009,473,42,431,4.92,9608
"2251",91710,2009,1118,287,831,3.13,35690
"2252",91711,2009,920,51,869,7.32,12572
"2253",91714,2009,0,0,0,0,275
"2254",91715,2009,0,0,0,0,1570
"2255",91716,2009,0,0,0,0,1248
"2256",91722,2009,199,0,199,3.21,6208
"2257",91723,2009,434,159,275,4.74,9149
"2258",91724,2009,213,0,213,4.32,4930
"2259",91731,2009,832,168,664,4.84,17203
"2260",91732,2009,50,0,50,1.03,4859
"2261",91733,2009,372,42,330,2.1,17724
"2262",91734,2009,0,0,0,0,865
"2263",91740,2009,1675,129,1546,14.12,11862
"2264",91741,2009,175,4,171,4.5,3891
"2265",91744,2009,247,0,247,2.38,10376
"2266",91745,2009,1261,325,936,7.53,16737
"2267",91746,2009,349,80,269,2.25,15500
"2268",91747,2009,0,0,0,0,595
"2269",91748,2009,1234,308,926,4.76,25920
"2270",91749,2009,0,0,0,0,983
"2271",91750,2009,344,80,264,3.73,9213
"2272",91754,2009,1557,468,1089,7.6,20496
"2273",91755,2009,97,0,97,3.63,2674
"2274",91759,2009,0,0,0,0,46
"2275",91765,2009,963,95,868,8.73,11036
"2276",91766,2009,277,0,277,2.04,13565
"2277",91767,2009,281,0,281,2.38,11789
"2278",91768,2009,418,46,372,2.69,15512
"2279",91769,2009,9,0,9,0.23,3866
"2280",91770,2009,549,94,455,3.71,14789
"2281",91773,2009,746,0,746,4.03,18501
"2282",91775,2009,99,12,87,4.28,2314
"2283",91776,2009,376,21,355,3.91,9627
"2284",91778,2009,0,0,0,0,838
"2285",91780,2009,230,88,142,4.61,4988
"2286",91788,2009,0,0,0,0,333
"2287",91789,2009,942,70,872,5.32,17699
"2288",91790,2009,879,165,714,7.06,12456
"2289",91791,2009,276,0,276,3.44,8018
"2290",91792,2009,71,0,71,2.32,3062
"2291",91793,2009,0,0,0,0,108
"2292",91801,2009,518,0,518,3.42,15165
"2293",91802,2009,0,0,0,0,420
"2294",91803,2009,252,34,218,3.26,7725
"2295",91804,2009,0,0,0,0,11
"2296",92397,2009,3,0,3,0.76,394
"2297",92821,2009,1959,146,1813,6.72,29150
"2298",92823,2009,97,0,97,2.86,3393
"2299",93243,2009,0,0,0,0,1256
"2300",93510,2009,14,4,10,1.28,1091
"2301",93523,2009,243,0,243,25.39,957
"2302",93532,2009,0,0,0,0,230
"2303",93534,2009,1352,118,1234,6.05,22347
"2304",93535,2009,228,81,147,3,7600
"2305",93536,2009,66,0,66,0.65,10094
"2306",93539,2009,0,0,0,0,43
"2307",93543,2009,0,0,0,0,1094
"2308",93544,2009,0,0,0,0,147
"2309",93550,2009,609,322,287,4.03,15110
"2310",93551,2009,574,270,304,6.02,9535
"2311",93552,2009,13,0,13,0.77,1686
"2312",93553,2009,0,0,0,0,224
"2313",93560,2009,34,0,34,2.64,1286
"2314",93563,2009,0,0,0,0,66
"2315",93584,2009,0,0,0,0,29
"2316",93586,2009,0,0,0,0,6
"2317",93590,2009,0,0,0,0,203
"2318",93591,2009,0,0,0,0,331
"2319",90001,2010,31,0,31,0.34,9097
"2320",90002,2010,0,0,0,0,2010
"2321",90003,2010,47,0,47,0.76,6149
"2322",90004,2010,971,316,655,11.55,8404
"2323",90005,2010,626,340,286,12.33,5076
"2324",90006,2010,304,21,283,3.53,8601
"2325",90007,2010,377,88,289,2.82,13354
"2326",90008,2010,73,47,26,2.31,3158
"2327",90009,2010,0,0,0,0,3963
"2328",90010,2010,4844,613,4231,16.57,29235
"2329",90011,2010,49,0,49,0.53,9197
"2330",90012,2010,5055,3348,1707,3.32,152318
"2331",90013,2010,1005,156,849,7.59,13238
"2332",90014,2010,726,39,687,6.31,11503
"2333",90015,2010,1231,608,623,3.34,36815
"2334",90016,2010,1496,804,692,15.88,9418
"2335",90017,2010,12972,1512,11460,25.65,50573
"2336",90018,2010,165,15,150,3.22,5126
"2337",90019,2010,228,50,178,3.34,6836
"2338",90020,2010,131,28,103,1.05,12446
"2339",90021,2010,507,0,507,1.54,32901
"2340",90022,2010,778,329,449,4.36,17853
"2341",90023,2010,200,0,200,0.94,21354
"2342",90024,2010,4050,1224,2826,8.67,46690
"2343",90025,2010,7660,2741,4919,28.01,27346
"2344",90026,2010,580,154,426,8,7248
"2345",90027,2010,1805,1520,285,8.57,21056
"2346",90028,2010,6992,3974,3018,29.57,23648
"2347",90029,2010,99,13,86,1.79,5517
"2348",90030,2010,0,0,0,0,224
"2349",90031,2010,293,19,274,3.52,8331
"2350",90032,2010,47,0,47,0.63,7407
"2351",90033,2010,194,0,194,1.03,18784
"2352",90034,2010,953,286,667,10.69,8918
"2353",90035,2010,411,0,411,3.3,12450
"2354",90036,2010,5487,3209,2278,24.71,22204
"2355",90037,2010,131,0,131,1.95,6732
"2356",90038,2010,4784,3994,790,39.71,12047
"2357",90039,2010,459,68,391,5.21,8806
"2358",90040,2010,2517,593,1924,6.64,37883
"2359",90041,2010,226,0,226,3.45,6545
"2360",90042,2010,160,29,131,4.29,3726
"2361",90043,2010,46,0,46,1.2,3822
"2362",90044,2010,43,26,17,1.19,3606
"2363",90045,2010,3999,1317,2682,6.65,60098
"2364",90046,2010,1145,379,766,8.82,12982
"2365",90047,2010,26,0,26,0.58,4473
"2366",90048,2010,5249,1089,4160,15.68,33486
"2367",90049,2010,3246,0,3246,18.32,17716
"2368",90051,2010,0,0,0,0,260
"2369",90052,2010,0,0,0,0,2497
"2370",90053,2010,0,0,0,0,1
"2371",90054,2010,0,0,0,0,432
"2372",90055,2010,0,0,0,0,36
"2373",90056,2010,337,178,159,14.09,2392
"2374",90057,2010,525,31,494,5.14,10212
"2375",90058,2010,1369,62,1307,3.3,41517
"2376",90059,2010,8,0,8,0.23,3429
"2377",90060,2010,0,0,0,0,66
"2378",90061,2010,191,68,123,3.13,6101
"2379",90062,2010,2,0,2,0.12,1739
"2380",90063,2010,97,26,71,2.49,3902
"2381",90064,2010,8658,3961,4697,35.67,24273
"2382",90065,2010,629,387,242,6.84,9200
"2383",90066,2010,3518,1154,2364,27.87,12624
"2384",90067,2010,9656,2127,7529,39.59,24390
"2385",90068,2010,995,424,571,25.82,3854
"2386",90069,2010,2072,433,1639,13.35,15524
"2387",90070,2010,0,0,0,0,122
"2388",90071,2010,11312,289,11023,38.19,29619
"2389",90072,2010,0,0,0,0,7
"2390",90073,2010,0,0,0,0,4596
"2391",90075,2010,0,0,0,0,6
"2392",90076,2010,0,0,0,0,2
"2393",90077,2010,99,0,99,4.59,2156
"2394",90078,2010,0,0,0,0,21
"2395",90079,2010,35,0,35,3.15,1112
"2396",90080,2010,0,0,0,0,3
"2397",90082,2010,0,0,0,0,2
"2398",90083,2010,0,0,0,0,3
"2399",90086,2010,89,0,89,7.47,1192
"2400",90087,2010,0,0,0,0,5
"2401",90089,2010,0,0,0,0,24633
"2402",90091,2010,0,0,0,0,10
"2403",90093,2010,0,0,0,0,85
"2404",90094,2010,11,0,11,1.01,1087
"2405",90095,2010,151,0,151,1.71,8850
"2406",90201,2010,141,0,141,0.89,15859
"2407",90202,2010,0,0,0,0,45
"2408",90209,2010,10,10,0,32.26,31
"2409",90210,2010,2418,961,1457,13.56,17836
"2410",90211,2010,2105,488,1617,20.47,10285
"2411",90212,2010,2703,439,2264,18.53,14586
"2412",90213,2010,0,0,0,0,251
"2413",90220,2010,897,30,867,3.73,24029
"2414",90221,2010,204,63,141,1.82,11204
"2415",90222,2010,0,0,0,0,2127
"2416",90224,2010,0,0,0,0,214
"2417",90230,2010,2363,1116,1247,11.11,21267
"2418",90231,2010,0,0,0,0,8173
"2419",90232,2010,2710,782,1928,18.16,14926
"2420",90233,2010,0,0,0,0,9
"2421",90240,2010,161,0,161,4.24,3796
"2422",90241,2010,625,243,382,3.37,18541
"2423",90242,2010,224,44,180,2.15,10410
"2424",90245,2010,19414,5732,13682,32.26,60175
"2425",90247,2010,118,0,118,0.88,13446
"2426",90248,2010,1332,691,641,4.89,27234
"2427",90249,2010,138,0,138,1.42,9712
"2428",90250,2010,767,97,670,4.02,19099
"2429",90251,2010,0,0,0,0,174
"2430",90254,2010,770,307,463,13.33,5777
"2431",90255,2010,415,228,187,3.11,13358
"2432",90260,2010,218,0,218,4.63,4706
"2433",90261,2010,18,0,18,81.82,22
"2434",90262,2010,49,0,49,0.5,9707
"2435",90263,2010,0,0,0,0,1658
"2436",90264,2010,0,0,0,0,9
"2437",90265,2010,1058,316,742,16.41,6447
"2438",90266,2010,2398,470,1928,15.88,15105
"2439",90267,2010,0,0,0,0,29
"2440",90270,2010,32,0,32,1.06,3028
"2441",90272,2010,567,124,443,14.57,3891
"2442",90274,2010,638,199,439,9.27,6886
"2443",90275,2010,317,8,309,9.48,3345
"2444",90277,2010,695,83,612,7.1,9784
"2445",90278,2010,1637,218,1419,10.8,15164
"2446",90280,2010,694,92,602,3.94,17602
"2447",90290,2010,66,21,45,9.52,693
"2448",90291,2010,1911,942,969,24.64,7755
"2449",90292,2010,1739,202,1537,14.93,11647
"2450",90293,2010,243,19,224,24.82,979
"2451",90294,2010,0,0,0,0,20
"2452",90295,2010,0,0,0,NA,0
"2453",90301,2010,326,138,188,2.45,13292
"2454",90302,2010,63,0,63,1.67,3776
"2455",90303,2010,211,115,96,4.48,4707
"2456",90304,2010,64,0,64,2.05,3124
"2457",90305,2010,7,0,7,1.18,592
"2458",90306,2010,0,0,0,0,262
"2459",90307,2010,0,0,0,0,1
"2460",90308,2010,0,0,0,0,20
"2461",90310,2010,0,0,0,0,33
"2462",90311,2010,0,0,0,0,9
"2463",90312,2010,0,0,0,0,19
"2464",90401,2010,5111,2929,2182,19.99,25568
"2465",90402,2010,230,28,202,14.55,1581
"2466",90403,2010,1026,249,777,12.89,7961
"2467",90404,2010,7192,4079,3113,31.8,22615
"2468",90405,2010,3420,1162,2258,21.75,15724
"2469",90406,2010,0,0,0,0,119
"2470",90407,2010,0,0,0,0,961
"2471",90408,2010,0,0,0,0,1
"2472",90409,2010,0,0,0,0,8
"2473",90410,2010,0,0,0,0,136
"2474",90411,2010,0,0,0,NA,0
"2475",90501,2010,2514,513,2001,10.34,24321
"2476",90502,2010,730,0,730,4.77,15300
"2477",90503,2010,2229,405,1824,8.32,26801
"2478",90504,2010,558,104,454,7.46,7478
"2479",90505,2010,2133,135,1998,7.64,27936
"2480",90506,2010,0,0,0,0,1142
"2481",90507,2010,0,0,0,0,120
"2482",90508,2010,0,0,0,0,4
"2483",90509,2010,60,0,60,1.05,5733
"2484",90510,2010,0,0,0,0,272
"2485",90601,2010,271,0,271,2.62,10334
"2486",90602,2010,391,7,384,5.22,7497
"2487",90603,2010,239,31,208,6.12,3906
"2488",90604,2010,35,0,35,1.64,2130
"2489",90605,2010,212,0,212,2.74,7731
"2490",90606,2010,113,28,85,2.65,4267
"2491",90607,2010,0,0,0,0,94
"2492",90608,2010,0,0,0,0,1604
"2493",90609,2010,0,0,0,0,9
"2494",90610,2010,0,0,0,0,31
"2495",90623,2010,0,0,0,0,5361
"2496",90630,2010,2482,617,1865,12.18,20372
"2497",90631,2010,392,138,254,2.96,13258
"2498",90637,2010,0,0,0,0,202
"2499",90638,2010,864,101,763,5.82,14843
"2500",90639,2010,0,0,0,0,103
"2501",90640,2010,545,129,416,2.85,19137
"2502",90650,2010,533,153,380,2.62,20372
"2503",90651,2010,0,0,0,0,111
"2504",90652,2010,0,0,0,0,1
"2505",90660,2010,420,102,318,3.01,13948
"2506",90662,2010,0,0,0,0,6
"2507",90670,2010,1482,387,1095,3.11,47628
"2508",90701,2010,883,54,829,8.66,10197
"2509",90702,2010,0,0,0,0,554
"2510",90703,2010,1982,0,1982,7.1,27929
"2511",90704,2010,7,7,0,0.31,2295
"2512",90706,2010,532,280,252,4.16,12795
"2513",90707,2010,0,0,0,0,141
"2514",90710,2010,149,19,130,2.23,6692
"2515",90711,2010,0,0,0,0,56
"2516",90712,2010,399,218,181,3.83,10421
"2517",90713,2010,28,0,28,0.85,3304
"2518",90714,2010,0,0,0,0,1051
"2519",90715,2010,9,0,9,1.11,814
"2520",90716,2010,11,0,11,0.3,3692
"2521",90717,2010,121,20,101,3.68,3286
"2522",90723,2010,595,83,512,3.9,15261
"2523",90731,2010,811,88,723,7,11580
"2524",90732,2010,94,0,94,3.01,3122
"2525",90733,2010,0,0,0,0,75
"2526",90734,2010,0,0,0,NA,0
"2527",90744,2010,98,29,69,0.93,10539
"2528",90745,2010,282,58,224,2.01,14004
"2529",90746,2010,1090,64,1026,8.67,12576
"2530",90747,2010,63,63,0,3.44,1834
"2531",90748,2010,0,0,0,0,470
"2532",90749,2010,44,0,44,2.74,1607
"2533",90755,2010,566,35,531,6.69,8457
"2534",90801,2010,162,0,162,2.03,7988
"2535",90802,2010,2983,649,2334,12.2,24442
"2536",90803,2010,478,113,365,5.64,8468
"2537",90804,2010,513,0,513,6.57,7814
"2538",90805,2010,229,18,211,2.09,10945
"2539",90806,2010,935,14,921,5.32,17560
"2540",90807,2010,944,0,944,6.68,14129
"2541",90808,2010,526,351,175,5.66,9288
"2542",90809,2010,0,0,0,0,923
"2543",90810,2010,656,0,656,5.52,11881
"2544",90813,2010,202,0,202,1.94,10411
"2545",90814,2010,69,17,52,5.22,1321
"2546",90815,2010,586,247,339,5.02,11682
"2547",90822,2010,0,0,0,0,2763
"2548",90831,2010,312,0,312,17.11,1824
"2549",90832,2010,0,0,0,0,11
"2550",90840,2010,0,0,0,0,4576
"2551",90846,2010,76,0,76,1.05,7239
"2552",90853,2010,0,0,0,0,3
"2553",91001,2010,364,110,254,10.92,3334
"2554",91003,2010,0,0,0,0,7
"2555",91006,2010,979,48,931,7.77,12607
"2556",91007,2010,725,110,615,6.38,11370
"2557",91008,2010,0,0,0,0,20
"2558",91009,2010,0,0,0,0,344
"2559",91010,2010,73,14,59,0.62,11687
"2560",91011,2010,316,93,223,5.55,5691
"2561",91012,2010,0,0,0,0,3
"2562",91016,2010,1825,346,1479,11.65,15664
"2563",91017,2010,0,0,0,0,205
"2564",91020,2010,222,71,151,9.04,2457
"2565",91021,2010,0,0,0,0,41
"2566",91024,2010,106,7,99,7.23,1466
"2567",91025,2010,0,0,0,0,25
"2568",91030,2010,736,43,693,11.18,6581
"2569",91031,2010,0,0,0,0,9
"2570",91040,2010,227,92,135,8.74,2598
"2571",91041,2010,0,0,0,0,37
"2572",91042,2010,94,42,52,3.89,2415
"2573",91043,2010,0,0,0,0,27
"2574",91046,2010,0,0,0,0,66
"2575",91066,2010,0,0,0,0,142
"2576",91077,2010,0,0,0,0,7
"2577",91101,2010,3935,493,3442,16.61,23689
"2578",91102,2010,0,0,0,0,10
"2579",91103,2010,677,0,677,8.85,7647
"2580",91104,2010,243,50,193,8.01,3034
"2581",91105,2010,1209,0,1209,7.36,16432
"2582",91106,2010,749,147,602,10.41,7196
"2583",91107,2010,1429,229,1200,9.37,15246
"2584",91108,2010,292,0,292,9.97,2929
"2585",91109,2010,0,0,0,0,13111
"2586",91114,2010,0,0,0,0,2
"2587",91115,2010,0,0,0,0,9
"2588",91116,2010,0,0,0,0,13
"2589",91117,2010,0,0,0,0,2
"2590",91125,2010,0,0,0,0,65
"2591",91201,2010,654,405,249,6.55,9979
"2592",91202,2010,327,26,301,10.06,3250
"2593",91203,2010,3504,629,2875,21.2,16532
"2594",91204,2010,647,0,647,4.53,14282
"2595",91205,2010,681,227,454,9.96,6839
"2596",91206,2010,671,87,584,7.76,8649
"2597",91207,2010,115,0,115,17.42,660
"2598",91208,2010,224,16,208,6.3,3553
"2599",91209,2010,0,0,0,0,138
"2600",91210,2010,171,0,171,3.84,4450
"2601",91214,2010,264,9,255,7.74,3409
"2602",91221,2010,0,0,0,0,112
"2603",91222,2010,0,0,0,0,19
"2604",91224,2010,0,0,0,0,14
"2605",91225,2010,0,0,0,0,2
"2606",91226,2010,0,0,0,0,1
"2607",91301,2010,2776,934,1842,22.32,12435
"2608",91302,2010,2910,809,2101,19.4,15001
"2609",91303,2010,595,191,404,4.87,12207
"2610",91304,2010,513,174,339,4.16,12346
"2611",91305,2010,0,0,0,0,210
"2612",91306,2010,216,78,138,5.89,3666
"2613",91307,2010,14,14,0,0.2,6873
"2614",91308,2010,0,0,0,0,37
"2615",91309,2010,0,0,0,0,9
"2616",91310,2010,0,0,0,0,65
"2617",91311,2010,3174,1148,2026,9.02,35205
"2618",91313,2010,0,0,0,0,315
"2619",91316,2010,1118,197,921,14.89,7510
"2620",91321,2010,372,158,214,5.13,7248
"2621",91322,2010,0,0,0,0,294
"2622",91324,2010,563,0,563,3.3,17071
"2623",91325,2010,207,25,182,2.55,8114
"2624",91326,2010,174,34,140,4.99,3484
"2625",91327,2010,0,0,0,0,13
"2626",91328,2010,0,0,0,0,2293
"2627",91330,2010,0,0,0,0,4750
"2628",91331,2010,704,43,661,5.81,12117
"2629",91333,2010,0,0,0,0,1
"2630",91334,2010,0,0,0,0,43
"2631",91335,2010,209,86,123,2.16,9689
"2632",91337,2010,0,0,0,0,9
"2633",91340,2010,318,153,165,2.97,10717
"2634",91341,2010,0,0,0,0,254
"2635",91342,2010,337,23,314,1.74,19390
"2636",91343,2010,510,37,473,5.48,9313
"2637",91344,2010,302,16,286,3.73,8088
"2638",91345,2010,308,0,308,6.7,4594
"2639",91346,2010,0,0,0,0,1838
"2640",91350,2010,390,55,335,4.84,8053
"2641",91351,2010,442,135,307,6.23,7094
"2642",91352,2010,564,146,418,3.21,17567
"2643",91353,2010,0,0,0,0,506
"2644",91354,2010,104,3,101,7.61,1367
"2645",91355,2010,3008,769,2239,6.97,43140
"2646",91356,2010,1064,108,956,8.83,12047
"2647",91357,2010,6,6,0,1.64,366
"2648",91361,2010,2332,340,1992,17.05,13678
"2649",91362,2010,2677,427,2250,14.35,18660
"2650",91364,2010,1758,337,1421,10.37,16958
"2651",91365,2010,0,0,0,0,312
"2652",91367,2010,4212,1324,2888,13.25,31793
"2653",91372,2010,0,0,0,0,2
"2654",91376,2010,2,0,2,14.29,14
"2655",91380,2010,0,0,0,0,1402
"2656",91381,2010,198,28,170,5.68,3486
"2657",91383,2010,0,0,0,0,1356
"2658",91384,2010,74,0,74,4.22,1754
"2659",91385,2010,0,0,0,0,14
"2660",91386,2010,0,0,0,0,25
"2661",91387,2010,91,34,57,6.12,1488
"2662",91390,2010,64,14,50,6.55,977
"2663",91392,2010,0,0,0,0,2365
"2664",91393,2010,0,0,0,0,69
"2665",91394,2010,0,0,0,0,21
"2666",91395,2010,0,0,0,0,2
"2667",91396,2010,0,0,0,0,7
"2668",91401,2010,247,32,215,3.31,7463
"2669",91402,2010,388,121,267,3.46,11203
"2670",91403,2010,3306,1223,2083,23.97,13791
"2671",91404,2010,0,0,0,0,4
"2672",91405,2010,917,808,109,7.99,11484
"2673",91406,2010,1837,570,1267,8.98,20446
"2674",91407,2010,0,0,0,0,2
"2675",91408,2010,0,0,0,0,71
"2676",91409,2010,0,0,0,0,754
"2677",91410,2010,0,0,0,0,8
"2678",91411,2010,1190,224,966,13.17,9036
"2679",91412,2010,0,0,0,0,70
"2680",91413,2010,0,0,0,0,134
"2681",91416,2010,0,0,0,0,27
"2682",91423,2010,1356,274,1082,14.72,9215
"2683",91426,2010,0,0,0,0,21
"2684",91436,2010,5887,514,5373,34.41,17110
"2685",91501,2010,100,36,64,6.44,1554
"2686",91502,2010,22838,20136,2702,56.05,40744
"2687",91503,2010,0,0,0,0,360
"2688",91504,2010,45431,43947,1484,81.73,55588
"2689",91505,2010,7083,5337,1746,28.23,25088
"2690",91506,2010,1084,281,803,13.19,8218
"2691",91507,2010,0,0,0,0,46
"2692",91508,2010,0,0,0,0,1
"2693",91510,2010,235,235,0,20.17,1165
"2694",91521,2010,6010,5964,46,79.5,7560
"2695",91522,2010,5528,5528,0,97.05,5696
"2696",91523,2010,806,806,0,93.5,862
"2697",91601,2010,1584,1088,496,19.12,8286
"2698",91602,2010,618,296,322,15.02,4115
"2699",91603,2010,0,0,0,0,170
"2700",91604,2010,1364,484,880,13.77,9902
"2701",91605,2010,631,230,401,4.33,14562
"2702",91606,2010,518,139,379,6.24,8307
"2703",91607,2010,495,241,254,11.05,4481
"2704",91608,2010,9369,8636,733,72.71,12886
"2705",91609,2010,0,0,0,0,18
"2706",91610,2010,0,0,0,0,16
"2707",91614,2010,0,0,0,0,37
"2708",91615,2010,0,0,0,0,161
"2709",91616,2010,0,0,0,0,33
"2710",91617,2010,0,0,0,0,1
"2711",91702,2010,429,74,355,2.68,16026
"2712",91706,2010,1270,645,625,3.96,32055
"2713",91709,2010,602,48,554,6.01,10017
"2714",91710,2010,1345,453,892,3.81,35312
"2715",91711,2010,832,47,785,6.74,12336
"2716",91714,2010,0,0,0,0,216
"2717",91715,2010,0,0,0,0,1550
"2718",91716,2010,0,0,0,0,1256
"2719",91722,2010,175,0,175,1.89,9245
"2720",91723,2010,583,136,447,8.91,6543
"2721",91724,2010,202,24,178,4.44,4553
"2722",91731,2010,844,160,684,5.21,16190
"2723",91732,2010,96,0,96,2.02,4759
"2724",91733,2010,389,54,335,2.3,16947
"2725",91734,2010,0,0,0,0,892
"2726",91740,2010,775,132,643,7.41,10463
"2727",91741,2010,199,7,192,4.83,4124
"2728",91744,2010,206,0,206,1.72,11976
"2729",91745,2010,901,299,602,6.22,14476
"2730",91746,2010,343,88,255,2.15,15920
"2731",91747,2010,0,0,0,0,564
"2732",91748,2010,1083,249,834,4.01,26985
"2733",91749,2010,0,0,0,0,714
"2734",91750,2010,362,86,276,3.93,9207
"2735",91754,2010,1646,330,1316,8.28,19876
"2736",91755,2010,86,0,86,3.27,2631
"2737",91759,2010,0,0,0,0,74
"2738",91765,2010,869,12,857,8.05,10791
"2739",91766,2010,165,0,165,1.12,14741
"2740",91767,2010,184,0,184,1.63,11303
"2741",91768,2010,472,41,431,3.05,15495
"2742",91769,2010,0,0,0,0,3323
"2743",91770,2010,367,0,367,2.42,15141
"2744",91773,2010,688,0,688,3.96,17394
"2745",91775,2010,107,0,107,4.37,2448
"2746",91776,2010,378,22,356,3.66,10322
"2747",91778,2010,0,0,0,0,811
"2748",91780,2010,248,83,165,4.82,5141
"2749",91788,2010,0,0,0,0,274
"2750",91789,2010,1059,59,1000,5.75,18413
"2751",91790,2010,968,134,834,7.67,12624
"2752",91791,2010,285,0,285,3.64,7831
"2753",91792,2010,77,0,77,2.43,3171
"2754",91793,2010,0,0,0,0,113
"2755",91801,2010,787,275,512,5.94,13248
"2756",91802,2010,0,0,0,0,421
"2757",91803,2010,270,27,243,3.6,7509
"2758",91804,2010,0,0,0,0,12
"2759",92397,2010,3,0,3,0.77,391
"2760",92821,2010,2330,122,2208,7.83,29756
"2761",92823,2010,78,0,78,2.13,3654
"2762",93243,2010,0,0,0,0,1256
"2763",93510,2010,16,0,16,1.43,1119
"2764",93523,2010,215,0,215,32.77,656
"2765",93532,2010,0,0,0,0,191
"2766",93534,2010,1228,115,1113,5.47,22461
"2767",93535,2010,222,65,157,3.15,7057
"2768",93536,2010,81,0,81,0.83,9765
"2769",93539,2010,0,0,0,0,39
"2770",93543,2010,0,0,0,0,889
"2771",93544,2010,0,0,0,0,158
"2772",93550,2010,522,313,209,3.56,14660
"2773",93551,2010,595,265,330,5.58,10669
"2774",93552,2010,9,0,9,0.56,1608
"2775",93553,2010,0,0,0,0,219
"2776",93560,2010,41,0,41,3.28,1251
"2777",93563,2010,0,0,0,0,81
"2778",93584,2010,0,0,0,0,24
"2779",93586,2010,0,0,0,0,6
"2780",93590,2010,0,0,0,0,192
"2781",93591,2010,0,0,0,0,368
"2782",90001,2011,24,0,24,0.29,8420
"2783",90002,2011,0,0,0,0,2030
"2784",90003,2011,71,27,44,1.16,6108
"2785",90004,2011,981,310,671,11.39,8612
"2786",90005,2011,615,356,259,12.29,5006
"2787",90006,2011,316,28,288,3.98,7943
"2788",90007,2011,419,68,351,3.13,13386
"2789",90008,2011,71,39,32,2.3,3082
"2790",90009,2011,0,0,0,0,4125
"2791",90010,2011,5257,636,4621,18.27,28775
"2792",90011,2011,148,0,148,1.62,9150
"2793",90012,2011,5351,3536,1815,3.58,149414
"2794",90013,2011,1078,151,927,7.97,13521
"2795",90014,2011,792,44,748,6.8,11643
"2796",90015,2011,1528,813,715,3.93,38910
"2797",90016,2011,923,407,516,10.52,8776
"2798",90017,2011,13221,1745,11476,25.4,52041
"2799",90018,2011,154,22,132,3.15,4883
"2800",90019,2011,231,30,201,3.36,6875
"2801",90020,2011,187,36,151,1.48,12620
"2802",90021,2011,576,0,576,2.34,24613
"2803",90022,2011,851,301,550,4.67,18238
"2804",90023,2011,262,0,262,1.23,21218
"2805",90024,2011,3982,1218,2764,8.42,47298
"2806",90025,2011,7797,2287,5510,27.61,28238
"2807",90026,2011,556,127,429,7.54,7377
"2808",90027,2011,2786,2380,406,12.36,22541
"2809",90028,2011,7439,3715,3724,29.43,25279
"2810",90029,2011,94,20,74,1.66,5673
